	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
41	prerank	Mesangial Cells	-0.7424782265443913	-2.4044662800019143	0.0	0.0	0.0	84/145	11.83%	TEK;ITGA8;NID2;CLEC14A;ROBO4;MRC1;MYLK;CXCL12;LAMA4;ADAM33;ACTA2;PDGFRB;LDB2;POSTN;HMCN1;SVEP1;DCN;COL4A1;PDGFB;LAMA2;DDR2;FBN1;PDGFRA;ADAMTS5;DLC1;PCDH18;COL6A3;EMILIN1;ADGRL4;MFAP4;FAT4;COL15A1;ABI3BP;AKAP12;COL4A2;COL5A2;COL14A1;LTBP2;PDE3A;CRYAB;COL16A1;SFRP2;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;EHD2;EDNRA;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;SPARC;CCR7;PLSCR4;MMP2;FMOD;TAGLN;NOSTRIN;CCDC80;PAMR1;TPM2;RHOJ;THBS2;ADAMTSL4;TNS2;HSPG2;OLFML3;LUM;FN1;THY1;MEF2C;COL3A1;COL6A1;MYL9;MAP3K20;DAB2;TNS1;FSTL1;TBX18;PLPP3;COL1A1
42	prerank	T Memory Cells	-0.7520237031220172	-2.372871665644805	0.0	0.0	0.0	73/120	10.37%	GIMAP7;GIMAP4;GIMAP1;S100A9;S100A8;ARHGAP15;GVINP1;GIMAP2;CD4;LCP2;IL16;IL7R;RASAL3;BIN2;DPEP2;APBB1IP;PTPRC;CYTH4;CD53;IKZF1;GBP5;PARVG;CD28;SASH3;PYHIN1;SH2D1A;IL18RAP;GPR174;PSTPIP1;ARHGAP25;CD52;ITGAL;GRAP2;CD3E;SKAP1;TNFSF8;IL2RG;JAML;IL10RA;ITK;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;CD244;TRAC;CCR5;CCR7;SELPLG;SNX20;CD69;GIMAP5;NKG7;MYO1G;SLA;TBC1D10C;ARHGAP9;CD3G;TIGIT;GNLY;TAGAP;GZMB;CTSW;SELL;CD40LG;CD7;KLRB1;GZMA;TBX21;CD2;GZMH;CD3D
43	prerank	Thymocytes	-0.7631470175203795	-2.3715494600493305	0.0	0.0	0.0	70/106	10.38%	GIMAP6;GIMAP7;GIMAP4;GIMAP1;PLEK;LAPTM5;NCKAP1L;CD4;LCP2;IL16;RASAL3;BIN2;DPEP2;FGR;PTPRC;CYTH4;CD53;IKZF1;GBP5;PARVG;AOAH;CD28;SASH3;PIK3R5;ALOX5AP;ITGB2;SH2D1A;GPR174;PSTPIP1;CIDEA;ARHGAP25;CD52;CCR2;ITGAL;CD3E;TNFSF8;IL2RG;CD1D;JAML;IL10RA;TNFAIP8L2;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;CD244;TRAC;CCR5;SELPLG;SNX20;CD69;GIMAP5;NKG7;MYO1G;SLA;TBC1D10C;ARHGAP9;GNLY;TAGAP;HCLS1;GZMB;SELL;CXCR4;GZMA;TBX21;CD2;GZMH;CD3D;NCF1
44	prerank	Platelets	-0.7248040881214062	-2.3661536028674033	0.0	0.0	0.0	101/194	11.08%	GIMAP8;GIMAP6;GIMAP7;F13A1;CD93;PECAM1;GIMAP4;GIMAP1;PREX1;VWF;SRGN;PPBP;SELP;S100A9;FHL1;ANGPT1;MMRN1;RASGRP2;PLEK;LAPTM5;RGS18;P2RX1;CSF2RB;MPEG1;FCN1;MNDA;ITGAM;PIK3R6;LCP2;TYROBP;BIN2;CD84;DPEP2;CLEC10A;FGR;FGL2;CYTH4;AOAH;CD40;CD36;IL33;SASH3;FCGR3A;ALOX5AP;HK3;ITGAX;ITGB2;LRRC32;ITGB3;SIRPB2;CLEC1B;TLR4;SPI1;TNFRSF1B;ITGA2B;GP5;CXCR2P1;CARD16;CCR2;GRAP2;LY86;P2RY12;CD226;JAML;GNG11;FPR1;P2RY13;CD244;SPARC;PF4;ESAM;CASP1;CD109;SELPLG;TREML1;CD69;GIMAP5;PTGS1;TREML2;S100A12;WIPF1;GP9;PTCRA;HCLS1;NOD2;CA2;SELL;F7;CD40LG;CXCR4;MYL9;HCK;DAB2;FCGR2A;F2R;SIGLEC7;NCF1;NFAM1;TMEM71;ACKR3;NCF4
45	prerank	Undefined Placental Cells	0.5592251458381388	2.3605766510605184	0.0	0.0	0.0	60/98	21.43%	TNFRSF12A;RHOV;KRT18;DHCR7;KRT8;DIO3;PKP3;KRT19;SLC25A10;GIPC1;AP1M2;SLC25A1;PPP1R14B;FASN;DUSP9;BAIAP2L1;TLCD1;SDC1;MRPL12;PRDX4;TUBA1C;ARHGEF16;LRRC42;TMEM54;SHMT2;CCDC86;SLC39A1;HMGB3;KDELR1;NR2F6;NPM3;LRRC59;RAC3;RCC1;PSMD3;PRSS8;AHCY;PYCR1;PES1;NME2;EIF3B;HDGF;MMP15;MRPS2;HNRNPAB;TTLL12;RPL8;CCT3;TRAF4;KREMEN2;LRP5;RIPK4;PACSIN3;POLD2;TUBG1;GRB7;TRAP1;TFRC;PDIA4;TK1
46	prerank	Megakaryocytes	-0.7423792455725555	-2.3567341704414724	0.0	0.0	0.0	78/128	12.58%	F13A1;PECAM1;GIMAP1;VWF;PPBP;IL21R;SELP;S100A9;S100A8;FLI1;PLEK;RGS18;P2RX1;CSF2RB;MPEG1;FCN1;MNDA;ITGAM;PIK3R6;LCP2;TYROBP;BIN2;DPEP2;FGR;CYTH4;PARVG;AOAH;SASH3;FCGR3A;HK3;ITGAX;GATA2;ITGB2;ITGB3;MATK;SPI1;GATA1;IL18RAP;TNFRSF1B;PSTPIP1;ITGA2B;GP5;CXCR2P1;RASGRP4;JAML;FPR1;TNFAIP8L2;CST7;SLAMF1;CD244;CD300E;PF4;SIGLEC5;SELPLG;SNX20;TREML1;TSPAN32;NKG7;S100A12;CFP;GP9;PTCRA;ARHGAP9;GNLY;TAGAP;CXCR4;HCK;MCEMP1;SIGLEC7;NCF1;NFAM1;CXCR2;LRP1;NCF4;TLR8;S1PR4;ACHE;TSPAN9
47	prerank	Meningeal Cells	-0.737344787960349	-2.3448265438960636	0.0	0.0	0.0	69/112	12.18%	PTH1R;BOC;CXCL12;LAMA4;RASL12;POSTN;SVEP1;DCN;IGF2;COL4A1;SEMA6D;SLIT3;DDR2;IL33;PDGFRA;PCDH18;ZNF423;RUNX1T1;MFAP4;FAT4;RAMP2;NES;SLIT2;LAMB1;COL4A2;COL5A2;COL14A1;CRYAB;KCNJ8;FAM13C;COL16A1;TMEM100;LMOD1;SFRP1;BGN;TIMP3;FRZB;GUCY1A2;EDNRA;FOXC2;FIBIN;PTGDS;COL1A2;HTRA1;CDH11;PDZRN3;ADGRL2;CHRD;MMP2;SCARA3;ADAMTS9;PAMR1;LIFR;TNS2;MAP1B;LUM;PRKG1;THY1;FZD4;COL3A1;COL6A1;VTN;TCEAL7;PKDCC;CACNA2D1;FSTL1;PLPP3;EML1;GPRC5B
48	prerank	Endothelial Cells (Aorta)	-0.7077725586259327	-2.334795517814684	0.0	0.0	0.0	92/179	11.83%	CDH5;ARHGEF15;TEK;FGD5;GIMAP4;CMKLR1;CLEC14A;ROBO4;NPR1;MMRN2;HSPB6;SOX18;AQP1;SOX17;CXCL12;LAMA4;STAB1;POSTN;FNDC1;ACE;SVEP1;DCN;COL4A1;CALCRL;GJA5;STXBP6;KDR;AFAP1L1;FBN1;DHH;COX7A1;EMILIN1;ADGRL4;CAV1;MFAP4;RAMP2;UACA;ADH1A;SRPX;DPT;COL4A2;COL5A2;COL14A1;LTBP2;PDE3A;HEY2;C1QTNF1;COL16A1;NOS3;CLEC1A;COL5A1;LMOD1;BGN;TIMP3;EHD2;PMP22;EDNRA;FOXC2;FIBIN;COL1A2;HTRA1;MRGPRF;PLSCR4;TAMALIN;SHE;MMP2;SCARA3;FMOD;PTGIS;ITGBL1;TMTC1;TNS2;HSPG2;OLFML3;LUM;FN1;FZD4;COL3A1;SYNPO;ITGA5;COL6A1;MYL9;EPAS1;LOX;MARVELD1;FSTL1;EHD3;ACKR3;THBD;IGFBP7;PLPP3;COL1A1
49	prerank	Purkinje Fiber Cells	-0.7385833273610095	-2.3167129761909693	0.0	0.0	0.0	65/100	16.04%	ATP1A2;PLP1;NTRK3;NOVA2;KCNQ2;SEMA5B;ATP1B2;FAT3;ADGRB3;KCNK3;OPCML;GJA5;SLC35F1;CACNA1B;ZNF423;GRIA1;RUNX1T1;CRMP1;PURG;ADCYAP1R1;NFASC;PTPRD;CADM3;NTM;GUCY1A2;PCDH17;ASTN1;PTPN5;ASXL3;RAB3C;CPT1C;CLVS2;UNC5D;SULT4A1;GRIA2;SNAP25;LSAMP;KCNIP1;CSRNP3;SCN3B;MAP1B;TRPM3;ADGRL3;DENND2A;ROBO2;ATCAY;SNAP91;TMEM132B;TCEAL7;TCEAL5;UNC13A;NRXN1;CADPS;NEFL;CNTN2;GPM6B;NOVA1;SH3GL2;NACAD;ST8SIA3;DCX;NEFM;SRRM4;NCAN;GRID2
50	prerank	Plasmacytoid Dendritic Cells	-0.7284882514231106	-2.3163771434756035	0.0	0.0	0.0	79/134	11.17%	S100A8;PLEK;LAPTM5;NCKAP1L;CSF2RB;MPEG1;GPR183;MNDA;ITGAM;CD4;PIK3R6;LCP2;TYROBP;IL16;RASAL3;BIN2;CD84;DPEP2;FGR;IRF8;PTPRC;CYTH4;CD53;IKZF1;PARVG;AOAH;CD40;SASH3;PIK3R5;ALOX5AP;ITGAX;ITGB2;SPI1;PSTPIP1;ARHGAP25;CD52;CCR2;CD180;ITGAL;LY86;LAMP5;JCHAIN;IL2RG;TLR7;TCF4;JAML;IL10RA;CYBB;TNFAIP8L2;BTK;GPR65;SLAMF1;TRAF3IP3;SLAMF6;CD244;CCR5;CCR7;CD80;SNX20;MS4A1;FCGR2B;NKG7;MYO1G;PTCRA;SLA;ARHGAP9;TNFSF13B;TAGAP;HCLS1;GZMB;SELL;CXCR4;HCK;IGLL1;IGKC;NCF1;NFAM1;NCF4;NIBAN3
51	prerank	NK Cells	-0.7197856976631545	-2.307155665010254	0.0	0.0	0.0	82/140	10.37%	GIMAP7;GIMAP4;GIMAP1;ITGAM;LCP2;IL16;RASAL3;BIN2;SEMA6D;DPEP2;FGR;PTPRC;CYTH4;CD53;GBP5;PARVG;AOAH;SASH3;FCGR3A;ITGAX;DOCK2;PYHIN1;KLRD1;SH2D1A;IL18RAP;PSTPIP1;ZBTB16;ARHGAP25;CD52;IL2RB;ITGAL;CD33;GRAP2;CD3E;TNFSF8;IL2RG;IL12RB1;JAML;IL10RA;ITK;SERPINB9;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;GZMM;CD244;TRAC;CCR5;KIT;HSD11B1;PCDH15;SELPLG;SNX20;CD69;GIMAP5;NKG7;MYO1G;SLA;TRDC;ARHGAP9;IL18R1;CD3G;TIGIT;GNLY;CMA1;TAGAP;GZMB;CTSW;SELL;CD40LG;CXCR4;CD7;KLRB1;GZMA;TBX21;CD2;GZMH;FCRL6;SIGLEC7;CD3D
52	prerank	T Regulatory Cells	-0.7365640155549013	-2.302527594804081	0.0	0.0	0.0	68/105	11.52%	GIMAP8;GIMAP6;GIMAP7;GIMAP4;GIMAP1;PLEK;GPR183;CD4;LCP2;IL16;RASAL3;BIN2;CD84;PTPRC;CYTH4;CD53;GBP5;PARVG;TNFRSF4;AOAH;CD28;SASH3;ALOX5AP;ITGB2;LRRC32;PYHIN1;SH2D1A;TNFRSF1B;PSTPIP1;CD52;IL2RB;ITGAL;CD3E;TNFSF8;IL2RG;JAML;IL10RA;ITK;GPR65;SLAMF1;TRAF3IP3;SLAMF6;TRAC;CCR5;CCR7;SELPLG;SNX20;CD69;GIMAP5;SLA;HAVCR2;TIGIT;GNLY;MAF;TAGAP;GZMB;SELL;CD40LG;JAK3;KLRB1;GZMA;TBX21;CD2;GZMH;CD3D;FOLR1;ENTPD1;FOXP3
53	prerank	Müller Cells	-0.7087608273378523	-2.2987016029835603	0.0	0.0	0.0	79/143	12.18%	ATP1A2;TEK;SPARCL1;PLP1;APLNR;EDNRB;SLC1A3;PLPPR4;BOC;CXCL12;LDB2;RASL12;POSTN;OPCML;COL4A1;SEMA5A;SEMA6D;KDR;GSTM5;IL33;PDGFRA;PCDH18;ZNF423;SCN4B;NES;NFASC;SLITRK2;COL4A2;PTPRD;CRYAB;FAM13C;COL16A1;CADM3;NTRK2;COL5A1;LMOD1;BGN;TIMP3;NTM;FRZB;PCDH17;FAM107A;FIBIN;PCDHGC3;COL1A2;HTRA1;TRIL;CDH11;SLC38A3;PDZRN3;ADGRL2;SPARC;PLSCR4;KIT;MMP2;SCARA3;SLC38A5;CNR2;SFTPA1;PAMR1;THBS2;CD44;LIFR;THY1;HEPH;CA2;COL3A1;COL2A1;COL6A1;TCEAL7;CACNA2D1;FSTL1;COL9A1;EDIL3;SLC6A1;PRICKLE2;PLPP3;COL1A1;GPRC5B
54	prerank	Mast Cells	-0.6938388148341997	-2.296684457169786	0.0	0.0	0.0	111/219	11.81%	LYVE1;CDH5;PLVAP;SLCO2B1;TEK;SPARCL1;CLEC3B;APLNR;CD34;CLEC14A;MYCT1;VCAM1;ACVRL1;VWF;MRC1;RAMP3;ENPP2;EDNRB;HGF;REM1;C1QB;PLEK;C1QC;AQP1;C1QA;DCLK3;CXCL12;CSF2RB;FHL5;PDGFRB;LDB2;RASL12;POSTN;VSIG4;DCN;CALCRL;LAMA2;CHST1;KDR;ABCA8;SYNPO2;IL33;PDGFRA;ADGRL4;LRRC32;FMO2;SGCD;COL15A1;TLR4;GJA4;HDC;A2M;HS3ST3A1;DPT;HPGDS;CYYR1;PDE1C;CYBRD1;PDK4;CTSG;EDNRA;SMPX;FPR3;TMEM176B;BTK;PTGDS;SSPN;COL1A2;CCR5;SPARC;PLSCR4;MAOB;KIT;CPA1;HSD11B1;FMOD;GPM6A;DUSP1;ADAMTS9;SOCS2;GPR34;RGS13;LSAMP;OAF;KCTD12;TRANK1;PID1;CFP;SLA;LUM;CMA1;DNM3;TMEM176A;CXCR4;COPZ2;SHROOM4;MCEMP1;DAB2;SERPING1;SLC6A4;CCDC141;TNS1;CPA3;CXCR2;LRP1;ABCA1;STARD13;IGFBP7;PCDH7;PLPP3;IL1RL1
55	prerank	Eosinophils	-0.7352218078440115	-2.2922244088225874	0.0	0.0	0.0	65/108	10.46%	S100A9;PLEK;LAPTM5;RGS18;NCKAP1L;CSF2RB;FCN1;MNDA;ITGAM;PIK3R6;LCP2;TYROBP;RASAL3;BIN2;DPEP2;FGR;PTPRC;CYTH4;CD53;PARVG;AOAH;SASH3;PIK3R5;ALOX5AP;HK3;ITGAX;ITGB2;SPI1;IL18RAP;TNFRSF1B;CCL11;PSTPIP1;ARHGAP25;CCR2;RASGRP4;ITGAL;LY86;SIGLEC10;IL5RA;IL2RG;JAML;IL10RA;FPR1;TNFAIP8L2;GPR65;CST7;TRAF3IP3;CD244;SIGLEC5;SELPLG;SNX20;CD69;NKG7;CFP;MYO1G;SLA;ARHGAP9;TAGAP;HCLS1;OSM;HCK;SIGLEC7;NCF1;CPA3;NFAM1
56	prerank	Oligodendrocyte Progenitor Cells	-0.7108825682396642	-2.2919322721340554	0.0	0.0	0.0	60/113	13.61%	ATP1A2;PLP1;CNTFR;NRXN2;TNR;ZNF536;PLPPR4;ATP1B2;PSD2;ADGRB3;C1QL1;ADCY5;SYNDIG1;CSPG4;OPCML;LRRC4B;CHST1;SLC35F1;PDGFRA;GPR17;LINGO1;CRMP1;CHRNA4;LRRTM3;CDO1;ADCYAP1R1;NFASC;ADCY8;LRRC3B;TMEM100;CADM3;CORO2B;SLCO1C1;NTM;ASTN1;PTPN5;TRIL;CLVS2;PCDH15;GRIA2;SNAP25;KCNIP1;ETV5;ADGRL3;SNAP91;NXPH1;IGSF21;TCEAL7;TCEAL5;BRINP2;LGI3;SLC6A1;CNTN2;GPRC5B;GPR62;SNCB;EPN2;NACAD;LHFPL3;ST8SIA3
57	prerank	Erythroid-like And Erythroid Precursor Cells	-0.7138378454270456	-2.291586677374618	0.0	0.0	0.0	70/139	11.08%	HBG2;HBB;ALAS2;HBG1;HBA1;TAL1;HBA2;PPBP;S100A9;SLC4A1;S100A8;HEMGN;AQP1;RGS18;P2RX1;CSF2RB;FCN1;MNDA;BIN2;FOSB;AHSP;GYPA;ITGA4;HBM;DPEP2;SLFN14;CD36;EPB42;SPTA1;GFI1B;RHAG;CLEC1B;GATA1;IL18RAP;LYL1;CXCR2P1;RASGRP4;GRAP2;HBD;APOA1;GYPC;FPR1;MYL4;BTK;RETN;CD244;PF4;KIT;SIGLEC5;TREML1;TSPAN32;TREML2;NKG7;S100A12;CD44;GAB3;CFP;GP9;CR1;GYPB;TSPAN33;MCEMP1;LOX;CLC;DEFA3;RHD;ACRBP;CXCR2;OR2W3;NCF4
58	prerank	Adipocytes	-0.6929291193892438	-2.285667982127263	0.0	0.0	0.0	102/193	11.98%	GDF10;CLEC3B;CLEC14A;ROBO4;ACVRL1;TCF21;EBF2;HSPB6;CCL21;ADH1B;AOC3;OLFML1;AQP1;COL5A3;CXCL12;ADAM33;ACTA2;PDGFRB;HTRA3;POSTN;MNDA;FNDC1;SVEP1;DCN;LAMA2;ADAM12;ABCA8;FGF7;PLAC9;PDGFRA;HSPB2;ADAMTS5;COL6A3;ZNF423;COX7A1;ADGRL4;MFAP4;ADAMTS2;FMO2;COL15A1;TLR4;HSPB7;FMO1;CDO1;ADH1A;CCL11;DPT;CIDEA;ZBTB16;COL14A1;LTBP2;COL6A2;CRYAB;C1QTNF1;CYGB;TMEM26;CAVIN1;LMOD1;BGN;TIMP3;AOX1;FIBIN;CPXM1;METRN;RETN;COL1A2;HTRA1;MRGPRF;AGTR1;PLSCR4;ESM1;MAOB;HSD11B1;MMP2;FMOD;TAGLN;FABP4;THBS2;TNS2;OLFML3;LUM;RSPO3;RARRES2;ELOVL3;FZD4;COL3A1;COL6A1;MYL9;COPZ2;EPAS1;LOX;TBX1;DAB2;SERPING1;TNS1;F10;LRP1;UCP1;IGFBP7;PLPP3;COL1A1;MT2A
59	prerank	Adipocyte Progenitor Cells	-0.725773760156577	-2.2854659224746507	0.0	0.0	0.0	63/109	14.55%	SCARA5;EBF2;GAS1;FGF10;TBX3;BOC;ADAMTS15;STAB1;GLI2;FNDC1;SVEP1;CSPG4;COL4A1;GLI1;TBX2;FBN1;ZNF521;PCDH18;SNAI2;CHST3;CAV1;UACA;SLIT2;LAMB1;SRPX;DPT;COL4A2;COL5A2;COL14A1;GLI3;COL5A1;LMOD1;TIMP3;HOXC4;EHD2;EDNRA;HOXC6;SYDE1;MMP2;SCARA3;RND3;CCN5;LUM;FZD4;SULT1E1;COL3A1;COL6A1;KANK2;LOX;PCOLCE;EGFLAM;FSTL1;SMO;TBX18;CEBPA;NR2F2;COL1A1;CPZ;HOXD4;FERMT2;EGFR;COL12A1;LAMC1
60	prerank	Kupffer Cells	-0.725794149857325	-2.2846802220098015	0.0	0.0	0.0	70/119	11.08%	GPIHBP1;CD163;S100A9;MPO;C1QB;PLEK;C1QC;CSF1R;C1QA;MS4A6A;LAPTM5;FOLR2;CSF2RB;MPEG1;FCN1;MNDA;ITGAM;CD4;LCP2;TYROBP;BIN2;VSIG4;CLEC10A;FGR;MS4A4A;FGL2;CYTH4;CD53;PARVG;AOAH;SIGLEC1;SASH3;FCGR3A;HK3;ITGAX;ITGB2;SIRPB2;CLEC1B;TLR4;SPI1;TNFRSF1B;MS4A7;LY86;FCGR2C;SIGLEC14;CD14;JAML;IL10RA;FPR1;CYBB;P2RY13;CCR5;SIGLEC5;FCGR2B;MS4A14;HAVCR2;CLEC5A;MSR1;PTAFR;CHIT1;OSM;HCK;CLEC4E;ADGRE1;FCGR2A;SIGLEC7;NCF1;NFAM1;SLC40A1;NCF4
61	prerank	Osteoblasts	-0.7018082380192245	-2.2733512823131936	0.0	0.0	0.0	91/149	15.01%	PTH1R;TEK;VCAM1;OLFML1;CXCL12;ACTA2;PDGFRB;POSTN;FNDC1;HMCN1;SVEP1;EGFL6;DCN;COL4A1;SSC5D;LAMA2;ADAMTS12;IL33;FBN1;PDGFRA;PCDH18;COL6A3;SNAI2;PHEX;ADGRL4;MFAP4;ADAMTS2;CCL11;DPT;COL4A2;COL5A2;COL14A1;LTBP2;COL6A2;C1QTNF1;COL16A1;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;EHD2;EDNRA;PLCD4;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;SPARC;MMP2;FMOD;WNT5A;MRC2;TAGLN;FGFR1;CCDC80;PAMR1;THBS2;CD44;EMP1;TNS2;HSPG2;OLFML3;CCN5;LUM;FN1;THY1;NLRP3;NOD2;COL3A1;ITGA5;COL6A1;MYL9;LOX;F2R;FSTL1;TNC;NPNT;LRP1;IGFBP7;PLPP3;COL1A1;COL11A1;SRPX2;SOD3;ESR1;COL12A1;IBSP;SPP1;ITGA2
62	prerank	Schwann Cells	-0.7000104522059377	-2.260884059869069	0.0	0.0	0.0	57/130	7.66%	ATP1A2;SPARCL1;PLP1;APLNR;NGFR;CNTFR;ASPA;SCN7A;CLDN19;PPP1R1B;EDNRB;AQP1;NRN1;CAMK2A;PLPPR4;RASL12;PSD2;BCHE;TMEM132C;ADCY5;SYNDIG1;OPCML;LRRC4B;CMTM5;CHST1;RXRG;SCN4B;RGS11;ADCYAP1R1;NFASC;DAAM2;CRYAB;MAG;FAM13C;COL16A1;S100B;CADM3;NTRK2;LMOD1;CORO2B;SLCO1C1;LGI4;NTM;PMP22;FAM107A;ASTN1;PCDHGC3;TRIL;PALM;PDZRN3;GRIA2;TAGLN;EXTL1;POU3F1;ZCCHC24;TNS2;THY1
63	prerank	Enteric Glia Cells	-0.7069465552198149	-2.2513216719276268	0.0	0.0	0.0	62/108	12.37%	ATP1A2;SPARCL1;PLP1;APLNR;CNTFR;RAMP3;PPP1R1B;EDNRB;ZNF536;AQP1;PLPPR4;NOS2;ACKR1;FHL5;RASL12;FXYD1;TMEM132C;ADCY5;SYNDIG1;CHST1;KDR;RXRG;ZNF423;LINGO1;RAMP2;SCN4B;ADCYAP1R1;NFASC;DAAM2;PTPRD;CRYAB;S100B;CADM3;NTRK2;CCDC3;SLCO1C1;LGI4;NTM;FRZB;PCDH17;FAM107A;ASTN1;PTPRT;PTPN5;TRIL;FREM1;MAOB;GRIK3;KCNIP1;FXYD6;THY1;ADGRL3;TSPAN7;RAPGEF4;IGSF21;TCEAL5;LGI3;NRXN1;SLC6A1;CNTN2;GPRC5B;GPM6B
64	prerank	Glomus Cells	-0.7024036293575745	-2.2346058232910373	0.0	0.0	0.0	74/122	17.71%	GFRA2;PTH1R;CNTFR;PLPPR4;BOC;ADCY5;KCNK3;SYNDIG1;COL4A1;SEMA6D;CHST1;ZNF423;CHST3;CRMP1;MEIS3;NES;SLIT2;NFASC;COL4A2;CRYAB;KCNJ8;FAM13C;COL16A1;LMOD1;SFRP1;BGN;NTM;FRZB;GUCY1A2;NOS1;EDNRA;NR2F1;FIBIN;PCDHGC3;HTRA1;PALM;PDZRN3;ADGRL2;COX4I2;SCARA3;TENM3;TH;LIFR;MAP1B;THY1;ARHGEF25;COL6A1;KCNK9;EPAS1;TCEAL7;ABCC8;PKDCC;CACNA2D1;EDIL3;GPC6;PRICKLE2;PLPP3;GPRC5B;LIMCH1;ARHGEF17;TLN2;TMEM47;NACAD;FERMT2;IL1R1;MPDZ;RBFOX2;VIM;TEAD1;IGFBP5;MAP6;SHC2;LRP4;FBXL7
65	prerank	His Bundle Cells	-0.7073054569636434	-2.2301285278779472	0.0	0.0	0.0	64/96	20.91%	NOVA2;LAMA4;FLRT2;GLI2;KCNK3;COL4A1;SEMA6D;GJA5;SLIT3;FBN1;PCDH18;RUNX1T1;CHST3;AKAP12;NES;SLIT2;LAMB1;NFASC;COL4A2;FGF2;SFRP1;PDLIM3;NTM;GUCY1A2;EDNRA;RNF150;DZIP1;CDH11;ADGRL2;SYDE1;ADAMTS9;TENM3;LIFR;MAP1B;RBMS3;THY1;DENND2A;MCAM;CACNA2D1;FSTL1;PTPRG;DIXDC1;PTPN14;EML1;LIMCH1;TMEM47;FERMT2;PPFIBP1;TJP1;MPDZ;APBB2;AMOTL1;MYH10;FBXL7;ZNF532;ZNF462;LRCH2;SCHIP1;PHLDB1;ANTXR1;TYRO3;SLC16A2;GJC1;PYGO1
66	prerank	T Cells	-0.6937473631125638	-2.2280320677111574	0.0	0.0	0.0	76/145	10.37%	GIMAP6;GIMAP7;GIMAP4;GIMAP1;GIMAP2;CD4;LCP2;IL16;IL7R;RASAL3;BIN2;SEMA6D;PTPRC;CYTH4;CD53;GBP5;PARVG;TNFRSF4;CD28;SASH3;PYHIN1;SH2D1A;IL18RAP;GPR174;PSTPIP1;CD52;IL2RB;CCR2;ITGAL;GRAP2;CD3E;SKAP1;TNFSF8;IL2RG;JAML;IL10RA;ITK;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;CD244;TRAC;CCR5;CCR7;PTPN22;SELPLG;SNX20;CD69;GIMAP5;NKG7;MYO1G;TBC1D10C;TRDC;ARHGAP9;IL18R1;CD3G;TIGIT;THY1;GNLY;TAGAP;CD163L1;GZMB;SYT3;CTSW;SELL;CD40LG;CXCR4;CD7;KLRB1;GZMA;TBX21;CD2;GZMH;CD3D
67	prerank	Red Pulp Macrophages	-0.7270283100556488	-2.2259510534481537	0.0	0.0	0.0	54/92	11.08%	GIMAP8;GIMAP4;VCAM1;CD163;PLEK;CSF1R;C1QA;MS4A6A;FOLR2;CSF2RB;MPEG1;FCN1;MNDA;ITGAM;TYROBP;VSIG4;CLEC10A;FGR;MS4A4A;FGL2;CYTH4;AOAH;SIGLEC1;FCGR3A;HK3;ITGAX;TFEC;SIRPB2;SPI1;MS4A7;CXCR2P1;LY86;FCGR2C;SIGLEC14;CD14;JAML;FPR1;CYBB;P2RY13;CCR5;CD300E;SIGLEC5;FCGR2B;MS4A14;HAVCR2;CLEC5A;HCK;ADGRE1;FCGR2A;SIGLEC7;NCF1;NFAM1;SLC40A1;NCF4
68	prerank	Cardiomyocytes	-0.6837771098529813	-2.2168294553230274	0.0	0.0	0.0	72/155	10.86%	ATP1A2;PTH1R;GPIHBP1;HSPB6;SOX18;MYL3;AQP1;HRC;DES;KBTBD13;MYOCD;RASL12;JPH2;SRL;ACTC1;GJA5;LAMA2;FLNC;RXRG;HAND2;SYNPO2;RBM24;CD36;HSPB2;COL21A1;COX7A1;SPEG;ACTN2;TXLNB;HSPB7;FNDC5;PPP1R3A;SLC5A1;SGCA;PLN;SGCG;CRYAB;HEY2;FGF2;CMYA5;LMOD1;ZFPM2;PDLIM3;FILIP1;CTNNA3;EDNRA;KLHL38;TBX20;CSRP3;SMPX;MYL4;PYGM;RBM20;LDB3;FMOD;CACNA1S;FABP4;RYR2;PNMT;CORO6;CASQ2;TTN;PRKG1;CKM;XIRP1;CXCR4;CPT1A;LOX;OBSCN;CKMT2;STC1;MYL7
69	prerank	Merkel Cells	0.5132926702636125	2.216173955706603	0.0	0.0	0.0	44/95	11.69%	PRR15;ISX;TSPAN8;GPX2;HNF4G;GSTA1;FOXA3;AGR2;VIL1;CEACAM5;ELF3;KRT18;MEP1A;KRT8;ARL14;GOLT1A;BCO1;TOX3;B3GNT3;CBLC;PPP1R14D;CLDN3;TFF3;KRT19;ITLN2;SOX2;MISP;ENTPD8;RETNLB;IL22RA1;RAB25;EPCAM;RNF186;TMPRSS2;ARHGEF16;HNF4A;MAL2;PLS1;PRR15L;FOXA2;ACE2;OVOL2;AGR3;PRSS8
